-2.354490877367140023e+00,-6.320972571741134693e-01,-4.521926181003293466e-01,-3.943574655358742298e+00
-2.381964832188231185e+00,-8.347532662594641106e-01,-3.136381561687209274e-01,-2.168620401431458511e+00
-2.406568819691125682e+00,-1.142398378849306617e+00,-2.683839641773902995e-01,-2.039325324897939495e+00
-2.321214777209862135e+00,-1.169631923767134651e+00,-4.159360627300703328e-01,-2.466808102552322524e+00
-2.373541303296826666e+00,-9.289742870397983410e-01,-4.576475841330354122e-01,-2.665000952513087551e+00
-2.344048079192433853e+00,-8.111902234190421224e-01,-3.550702532443331672e-01,-3.540450445108867861e+00
-2.434851111564886761e+00,-1.181512318694910579e+00,-8.967135144859811335e-02,-2.472450171100894600e+00
-2.461441941341203421e+00,-9.782083258144369520e-01,-2.946998596871466258e-01,-2.237904613552746280e+00
-2.399915134522175642e+00,4.835404570663166535e-01,-5.360510658143322615e-01,-3.116309063049490735e+00
-2.416240463265439509e+00,-6.442201388078645508e-01,-4.513724298118300116e-01,-3.896655587145469113e+00
-2.354375151918580933e+00,-4.106597885920093005e-01,-5.560259021726547957e-01,-1.271934381495914979e+00
-2.352377808917950563e+00,-4.427309186067127644e-01,-5.878449986202863853e-01,-2.269136024382737649e+00
-2.363286578794022041e+00,-4.366446725391187611e-01,-5.197386338305460818e-01,-3.464588119425488610e+00
-2.382814902824318626e+00,-1.222608729557153939e+00,-2.634691554435484862e-01,-2.384940552612884623e+00
-2.349103987257622705e+00,-1.124483969321011245e-01,-5.879128108451532331e-01,-1.075895879852541981e+00
-2.338647904851266723e+00,-9.711232337089980016e-01,-5.206543713465239254e-01,-7.603961642091918716e-01
-2.269778635538627576e+00,-1.315772363530383959e+00,-4.582568504276100518e-01,-1.387299562397249941e+00
-2.406614202630081412e+00,-1.315332601330643447e+00,-2.191068917424436879e-01,-3.244804296644550057e+00
-2.289486569720853293e+00,-1.455275662770535217e+00,-1.410578815421121082e-02,-2.975166668073243148e+00
-2.341925484331094598e+00,-5.680367336081600937e-01,-5.413157543857464171e-01,-2.691826581899824156e+00
-2.285752995640549123e+00,-1.179290884017004215e+00,-4.265468202301092027e-01,-3.236332448405327966e+00
-2.281925019993267689e+00,-1.470774098932779106e+00,-2.514754243677546075e-01,-3.945408018805161010e+00
-2.323841662659362317e+00,-1.270437439426515436e+00,-2.267188886455107077e-01,-7.774575981686544512e-01
-2.399331941141015889e+00,-1.319120851278004825e+00,-2.982186343415360597e-01,-1.838587556400584466e+00
-2.332782994683875621e+00,-3.799606760735254607e-01,-5.488525908507000395e-01,-3.714574471124968635e+00
-2.299925164476354311e+00,-2.659459839057599639e-01,-6.276800468829301094e-01,-3.147755059217884011e+00
-2.384738986656168791e+00,-1.304908378026910176e+00,-2.327415867099507096e-01,-3.483545999671897597e+00
-2.365806966502460362e+00,-1.401085947578161850e+00,-2.111798495163072775e-01,-2.759674614265552606e+00
-2.386412765526435553e+00,9.756991957900117418e-01,-5.358327072249933209e-01,-2.932818136583847046e+00
-2.361204097384686396e+00,-1.283151113010281064e+00,-3.592914782336605883e-01,-6.763332496854796982e-01
-2.379294870042956145e+00,-1.244014472923690828e+00,-2.262514578476911287e-01,-3.263582977540739449e+00
-2.390393569228360438e+00,-6.626712051553826921e-01,-5.590592543752278543e-01,-2.428944718463464270e+00
-2.376600853366052313e+00,-1.009789308365387717e+00,-4.598268415447546165e-01,-3.618580839785917380e+00
-2.351608348356852840e+00,-2.446772315888523508e-01,-5.438440845100203092e-01,-3.557719308378339385e+00
-2.381439575301853573e+00,-1.108623073236409518e+00,-3.716877689302815480e-01,-9.311261998598117096e-01
-2.385028672807646188e+00,9.614888108550936341e-01,-6.172455322634861075e-01,-2.856977114972501397e+00
-2.313827728359477920e+00,-8.133396942675550356e-01,-4.414745713044926356e-01,-2.683477720675814915e+00
-2.388929642966118649e+00,-1.014040376546839317e+00,-3.911679173048835390e-01,-2.189709396676443820e+00
-2.377298370061250221e+00,-1.360967323916819183e+00,-2.908969311054070972e-01,-2.103504143848553998e+00
-2.388946294938179449e+00,-5.888499559379416493e-01,-5.077338531443573721e-01,-1.147093935462953240e+00
-2.297848915309546936e+00,-8.364529569527211494e-01,-5.373138179236398582e-01,-2.875803974191822210e+00
-2.309280779358957592e+00,-1.390437130735245219e+00,-6.535593877395204365e-03,-5.236157969352703834e-01
-2.303708856015638240e+00,-1.174668798090036326e+00,-4.411875169899437399e-01,-3.353620669234153695e+00
-2.306835681074184574e+00,-1.561626712600537426e+00,-5.765519761375251240e-03,-3.130465585915586768e+00
-2.394122121740110742e+00,-7.163722966991888930e-01,-5.210373847721473384e-01,-1.602133172294508245e+00
-2.372425715480172670e+00,-1.177232037043107526e+00,-2.959825552740111276e-01,-2.094097047834095449e+00
-2.366983396586719746e+00,-2.117734269987684437e-01,-5.972182233081819724e-01,-4.514228009396503705e-01
-2.385707688153461792e+00,7.376170588861363786e-01,-6.243955008933990136e-01,-2.269794722301251788e+00
-2.379330000231156372e+00,-8.712500570571322100e-01,-4.601344153440081741e-01,-2.450843089975785372e+00
-2.418312115027572595e+00,-1.361754531926140155e+00,-1.690358925366204912e-01,-3.737896528277631525e+00
-2.338904100134586717e+00,-8.580714229189638775e-01,-4.611955905152740898e-01,-1.866380919672286920e+00
-2.354254335054814629e+00,-1.349477558270955946e+00,-3.357338643079230134e-01,-2.128477508227780479e+00
-2.373471750240484290e+00,-1.284016766112840990e+00,-2.707789352333765942e-01,-3.362891536981460927e+00
-2.395248781834807161e+00,-3.155665734878478901e-01,-5.055027884523997095e-01,-8.067218408439167376e-01
-2.365824069413434927e+00,-1.190044260226935657e+00,-3.943281986641293813e-01,-2.227649930451943483e+00
-2.407499439788929774e+00,-4.960592466838142367e-01,-5.551855613478939855e-01,-1.590631099571534257e+00
-2.339417663102371758e+00,-1.097646341469846298e+00,-4.161647646230638431e-01,-1.256000419527634859e+00
-2.448220325487067139e+00,-7.940795969866054627e-01,-4.102992327847190257e-01,-2.857600022161797426e+00
-2.367703183483593765e+00,-1.348475336198725394e+00,-2.041380140173312818e-01,-1.825292104278343430e+00
-2.421769894520030775e+00,-7.901285474465735703e-01,-5.064458909279361265e-01,-2.192125964414788797e+00
-2.345807376251838772e+00,-1.021963849402531821e+00,-3.417916236065786650e-01,-1.063073134081873539e+00
-2.396207629521697413e+00,-4.352421299765394380e-01,-5.275936332690220887e-01,-3.586874686389179168e+00
-2.285718064418329920e+00,-1.283663539955082644e+00,-2.671156768861590036e-01,-3.226744776304597995e+00
-2.383794047169153885e+00,-9.574861203774870377e-01,-5.201459073795957622e-01,-2.512456203769621865e+00
-2.352312027313135268e+00,-1.251091864882198257e+00,-1.585354152217584023e-01,-2.093539008746219565e+00
-2.399986809593788184e+00,-4.569778243643453086e-01,-4.385537135737242465e-01,-1.974558172649585774e+00
-2.346918493224118052e+00,-7.470416488571731684e-01,-5.199355016929492201e-01,-2.759889668384817973e+00
-2.331533655280930706e+00,-1.135794143772706599e+00,-3.864679199812947052e-01,-1.332789047175576780e+00
-2.361020833584372980e+00,-3.429841936038533490e-01,-5.594288655545559541e-01,-3.816038861845717278e+00
-2.305968170122758121e+00,-1.270389937522596879e+00,-3.682066400314835675e-01,-2.151530361440966210e+00
-2.364072927017994541e+00,-1.022731198064624092e+00,-4.258408291331325923e-01,-1.012640450559136207e+00
-2.346162974082329988e+00,-1.417956769119421923e+00,-3.119153965019324515e-01,-2.603132070837059331e+00
-2.425700885750047053e+00,-1.338733564548217458e+00,-2.491588504452610653e-01,-3.508172171930126648e+00
-2.343635479400091981e+00,-1.520843674909021948e+00,1.471392075332620397e-01,-6.433497063835257324e-01
-2.398144308462082375e+00,-6.990889255607722896e-01,-5.229050477467892533e-01,-1.234249768163291350e+00
-2.368963892648438208e+00,-1.312665716175404063e+00,-1.594496779228431194e-01,-1.663407532921003629e+00
-2.289366486239470699e+00,-1.484865061737579151e-01,-5.558796979384977854e-01,-2.950652047635480280e+00
-2.349007489315514174e+00,-1.129983925625894337e+00,-3.153577756046031522e-01,-3.068479866202228123e+00
-2.319759521661528101e+00,-1.425063117417228797e+00,-8.657292394291039861e-02,-2.032454303618259850e+00
-2.403211864762460515e+00,8.522932930781367267e-01,-5.630696749820113256e-01,-2.759818123227175679e+00
-2.297881358537807284e+00,-1.349022293147478901e+00,-2.099800697113954895e-01,-1.701990908210555542e+00
-2.271768656271554221e+00,-1.290982580878803798e+00,-2.487445438178152723e-01,-1.863397037644097143e+00
-2.438386916132438742e+00,-7.253460318934710216e-01,-4.526936921413843296e-01,-2.594887851065366569e+00
-2.401972031772227734e+00,-8.211699729847089513e-01,-4.243233911571935302e-01,-3.200092147234736562e+00
-2.435676681267801680e+00,-7.458717337714946272e-01,-5.350718629648757441e-01,-2.508276813191797405e+00
-2.262459187241911529e+00,-1.099991399584217433e+00,-2.566818494923367444e-01,-3.554916807608970331e+00
-2.402593869035625662e+00,-1.419966998998866581e+00,1.105504260861197158e-01,-8.458644804473302026e-01
-2.412861269007557929e+00,-1.146098364471245912e+00,-1.430003602179317768e-01,-3.599691326729964835e+00
-2.333990486808546816e+00,-6.915331870378496060e-01,-5.534622626817609081e-01,-1.209482964311464404e+00
-2.400941894913058317e+00,-9.673348557273543369e-01,-5.285436314704057281e-01,-3.194867962813048301e+00
-2.332858011867805281e+00,-1.238556643722239059e+00,-1.968218501477001503e-01,-1.167480220130405533e+00
-2.323274931972993507e+00,-3.780900280851027806e-01,-5.414423240373419377e-01,-2.209086313741801089e+00
-2.398718494206367513e+00,-7.991878269277521429e-01,-4.546160995487208423e-01,-3.252118301239392384e+00
-2.367089259122784117e+00,-1.124953889680406105e+00,-3.798165020235779177e-01,-2.259838931827039765e+00
-2.399734884845757144e+00,5.381403076993206414e-01,-5.929281439601283843e-01,-1.636788988664864331e+00
-2.347705511743078954e+00,-1.206456883499219312e+00,-4.514462073782669060e-01,-9.253780403905158547e-01
-2.329872964393862489e+00,-9.909764140640855423e-01,-3.977779818463779149e-01,-1.551621136484692132e+00
-2.368072225750425197e+00,-9.032511464864296791e-01,-4.209387642258856088e-01,-2.348644956520538507e+00
-2.355014171998438322e+00,-8.679974094317146616e-01,-4.403759281065555697e-01,-2.499345295278033507e+00
-2.406589480158783712e+00,-9.518203912024807423e-01,-3.367573568769415271e-01,-3.106529408001152515e+00
-2.410961625126950558e+00,-8.640301227083915236e-01,-5.552882273532030455e-01,-2.315760222987487182e+00
-2.388519098203039537e+00,-1.387961468785811281e+00,-2.157646855347352122e-01,-1.865126551334567617e+00
-2.299192044001538537e+00,-1.241501458822269477e+00,-2.861907419639565520e-01,-2.352119140087920890e+00
-2.358485933509852028e+00,-1.447941704159827481e+00,1.985266049181817205e-01,-8.509170133346164455e-01
-2.319518971574013211e+00,-1.291073091039119491e+00,-2.785223783740974901e-01,-6.685549504453756064e-01
-2.362898274521556985e+00,-5.628348863404808444e-01,-4.103875499415453043e-01,-3.154918160222038637e+00
-2.369636231537720406e+00,-1.179661959825719197e+00,-3.367868108860195830e-01,-2.815965887316429495e+00
-2.380847529827244458e+00,-1.072915239264731202e+00,-1.864982875676792218e-01,-1.883307916880593513e+00
-2.323756309242513751e+00,-1.234617025645372124e+00,-3.635775913742129162e-01,-1.136903125465642095e+00
-2.389455055639994718e+00,8.223384782025457973e-01,-6.106153740536118812e-01,-2.902635190838593893e+00
-2.358606405639202208e+00,-6.315982772980982540e-01,-5.604373607384640632e-01,-1.727451742333896201e+00
-2.392112089702292277e+00,-1.295288236465213627e+00,-1.216340401414051087e-01,-3.108608934814051317e+00
-2.299864220587954033e+00,-1.511367379422955182e+00,1.396600068828515173e-01,-3.037304512840678594e+00
-2.291244321482460045e+00,-1.474059065426723159e+00,-2.217605628894355752e-01,-2.462647402505259819e+00
-2.401910672458297924e+00,-1.389296573082860586e+00,2.255294585399409413e-01,-2.608618369468925113e+00
-2.378428199492579775e+00,-4.858828743779539105e-01,-5.406664087131625163e-01,-3.297790486443620495e+00
-2.415755756567956603e+00,-7.556656597329489689e-01,-5.196506072897567607e-01,-1.161363857310597769e+00
-2.411699213702045430e+00,-1.282003331923824874e+00,-1.000511370420819196e-01,-1.156767340983033687e+00
-2.354966354365753745e+00,-1.459213978657438959e+00,-8.259119840762844944e-02,-1.830606106341386541e+00
-2.442055566783957854e+00,-8.857341609547992878e-01,-4.222971284805257519e-01,-2.811826556989964754e+00
-2.360290665844115843e+00,-3.156848965329286938e-01,-4.745963129826682447e-01,-1.584042404085664213e+00
-2.402431475860898669e+00,-4.025574059328770327e-01,-5.648400648054245909e-01,-2.957380488682052277e+00
-2.351769983454046642e+00,-1.399469998459511588e+00,-2.326219511506870119e-01,-2.611453855650538447e+00
-2.363840703136303567e+00,-5.441859191385567396e-01,-4.566709409948409015e-01,-2.185319773500793872e+00
-2.388351097021006453e+00,-9.207186916370966312e-01,-4.203066780730572716e-01,-2.471652171166215162e+00
-2.380453297973944338e+00,-1.321577899192926120e+00,-9.329020095470191842e-02,-2.136846336984155492e+00
-2.307539807425089240e+00,-1.120354148578904363e+00,-3.852880475650394820e-01,-3.882371389264079653e+00
-2.380611558211726209e+00,-3.816748040567948808e-01,-5.529812566044891575e-01,-3.078150056224277620e+00
-2.288822034087504953e+00,-1.526226331588408147e+00,1.319058375546755535e-02,-1.196817031587734892e+00
-2.334834847034708449e+00,-1.370974363523582262e+00,-2.756195843823699976e-01,-3.038858562925037532e+00
-2.358149122317725332e+00,-7.220644718040680754e-01,-4.935316868745338592e-01,-2.157647892356555186e+00
-2.253601723818876579e+00,-1.509159460802049324e+00,-1.074023824825373064e-01,-2.155994712864906848e+00
-2.331032730345379722e+00,-6.710896136089328223e-01,-5.521485252451402426e-01,-8.328889146546010203e-01
-2.411510540832752625e+00,-3.166816197159229018e-01,-4.737897637986282495e-01,-3.892052897783077281e+00
-2.417984987794818075e+00,-1.275639571415789764e+00,-7.012839336900783538e-02,-3.542713295391099138e+00
-2.404364055363892305e+00,-1.156154402989451713e+00,-3.099770555812137451e-01,-2.326686007151450131e+00
-2.393705202964102163e+00,6.000815795562984833e-01,-6.187723900912123209e-01,-1.231753862671925770e+00
-2.390300199537567671e+00,-5.878409411831572173e-01,-5.945535063064324444e-01,-3.039097694614901091e+00
-2.328105071842807128e+00,-3.628005142823363949e-01,-5.984628787647390258e-01,-3.410590747941978584e+00
-2.401495626547890172e+00,-8.693427177437110798e-01,-4.522184046141201064e-01,-1.635875109757231272e+00
-2.343136498070636176e+00,-3.203268742781796297e-01,-5.282712551093851072e-01,-2.327899623164012333e+00
-2.370675744534330054e+00,3.693789630712909222e-01,-5.822104153320025732e-01,-2.018656472982646832e+00
-2.411197333187593994e+00,-4.580933853359714925e-01,-5.021431188432189385e-01,-1.329824385795081554e+00
-2.350657290937304023e+00,7.291394152669660178e-01,-6.344545612426205627e-01,-1.962140311166759465e+00
-2.420489029102217859e+00,-1.128099795681791528e+00,-2.300588918099530367e-01,-3.183005964916485020e+00
-2.324502359322883294e+00,-8.010968869189810659e-01,-4.744456362680208317e-01,-3.289955598198392117e+00
-2.296011825539598483e+00,-1.313168135214427767e+00,8.478032715907797556e-02,-2.805759551485292214e+00
-2.329475180603989504e+00,-6.079522134666849320e-01,-5.869894546923999368e-01,-2.461659183519917971e+00
-2.403895394386923900e+00,-1.535246334875684793e-01,-4.313443056866551051e-01,-8.773203924510121210e-01
-2.409384649320579719e+00,-3.028351368443682468e-01,-5.340242770777349213e-01,-4.481616627987218826e-01
-2.284542161266529980e+00,-1.407569423862167657e+00,-3.969314752485279818e-02,-3.593575850595784438e+00
-2.312250619818235542e+00,-1.546434649708565257e+00,-1.172750417060968858e-01,-2.958819431252381005e+00
-2.303737529130093886e+00,-1.369823788224150629e+00,-1.713872606833933832e-01,-2.166899522496781305e+00
-2.372093913140412180e+00,-1.044490357373657918e+00,-4.410232213520629552e-01,-2.533523832937667919e+00
-2.360483362578918332e+00,-7.868904345556635427e-01,-4.465998928207700613e-01,-1.827421355108318046e+00
-2.343092318217689485e+00,-3.141102736076612501e-01,-5.912773024190686177e-01,-3.019233953387685521e+00
-2.344763549924070656e+00,-8.995480193074644193e-01,-5.178190834083344907e-01,-5.131706369805495438e-01
-2.415279320884086811e+00,-8.946075797921313466e-01,-4.637858551616131919e-01,-2.922640600769179198e+00
-2.379424486342892386e+00,-7.362521016466633261e-01,-5.086545304027016989e-01,-4.491294216804082584e-01
-2.363174529947918767e+00,-1.387820061221348489e+00,-2.768435587942211784e-01,-3.910241632059257455e+00
-2.354999425901151966e+00,-1.285812817726885715e+00,-2.375490465427732012e-01,-3.469615275682162103e+00
-2.318397686005440050e+00,-4.536492585941439559e-01,-5.502152130253998852e-01,-2.365974879789447538e+00
-2.400269014720666227e+00,-1.132598444708847518e+00,-1.466183612035926176e-01,-3.337321581999924014e+00
-2.283485841291766683e+00,-1.345061146541676855e+00,-2.788927526444148763e-03,-3.649157681537879672e+00
-2.325104528560619777e+00,-1.265393434133857964e+00,-2.534248411702391124e-01,-2.554130688045569197e+00
-2.374259275391576107e+00,-1.262332104065809535e+00,-1.743141032368231147e-01,-1.842913779043066524e+00
-2.335447623533118744e+00,-5.237548386862442840e-01,-5.843842927935800624e-01,-2.997169829997190948e+00
-2.405798414882723613e+00,-1.472423086424838878e+00,1.788908446979891598e-01,-3.416219754226003769e+00
-2.319710943109156265e+00,-1.334837904269105202e+00,1.648402738815270829e-01,-1.093016574759806403e+00
-2.342361467839110922e+00,-7.107655808545938481e-01,-5.098060261492158851e-01,-2.131198329646336820e+00
-2.358036915567164549e+00,-1.267220507403729490e+00,-2.421360976249579688e-01,-3.352903738092343211e+00
-2.406957653100605388e+00,5.221120510021357575e-01,-5.444619655507680900e-01,-1.771712015905561488e+00
-2.374421154342217566e+00,-1.165808768626880765e+00,-3.859571882208885363e-01,-1.962177909253363772e+00
-2.363871944819449400e+00,-1.431045524693561832e+00,-2.855527700620836828e-01,-2.428370676059631528e+00
-2.259201496729485115e+00,-1.545303088859916185e+00,-5.876127954509938189e-02,-1.705059111597625021e+00
-2.325832700375876971e+00,-1.358135811384118652e+00,-9.721888034678763391e-02,-1.974440058200650272e+00
-2.376416973507772479e+00,-7.589979730690170623e-01,-4.000361074442113640e-01,-3.599704749117890401e+00
-2.363711431445473021e+00,-1.191719151783858344e+00,-4.318439808846356032e-01,-2.699674593270302569e+00
-2.373562897881341449e+00,-7.320001160735554180e-01,-3.872349895810029974e-01,-2.208306366819570599e+00
-2.344463426255085192e+00,-2.291761189184686742e-01,-6.198888747278262779e-01,-1.799756321685400007e+00
-2.359071209590684948e+00,-1.100546014106039028e+00,-4.029776879240434262e-01,-1.701566444885968199e+00
-2.420003639843115284e+00,-1.047092137806625134e+00,-3.034602737423262031e-01,-1.942675756824510547e+00
-2.358791388813584078e+00,-2.728303521433959045e-01,-5.956096822440560823e-01,-1.504973411439070929e+00
-2.315929893107880666e+00,-3.412397495832670824e-01,-6.321587384647622265e-01,-3.023491743071170745e+00
-2.410039205054318678e+00,5.439221649648285917e-01,-5.922446261284964875e-01,-2.563910416672515069e+00
-2.253593183626659169e+00,-1.629363534429618010e+00,-5.097737672663769926e-02,-1.199353384573296433e+00
-2.377802808335486517e+00,-1.287393840957825830e+00,-1.379707173893786609e-01,-2.687446407944164228e+00
-2.348790050090904025e+00,-1.332507594196663314e+00,-1.957552892940396527e-01,-3.910876532988377896e+00
-2.343267908808896127e+00,-3.942649994085875020e-01,-5.184213043712613267e-01,-1.605248698890140879e+00
-2.366766250033351504e+00,-1.346952499860003982e+00,-6.337776059146307817e-02,-1.147672704838675894e+00
-2.367239546713484799e+00,-1.473722830689621288e+00,-2.007211937041036842e-02,-9.181104148895576911e-01
-2.356128090396435226e+00,-2.248822622391612736e-01,-5.906138219802830047e-01,-1.723960013289985493e+00
-2.463427006478756454e+00,-8.656860263941280609e-01,-4.896872591701406652e-01,-9.834827188477178739e-01
-2.370465114893935965e+00,-5.625850091569433165e-01,-4.938202536475624349e-01,-8.974812937466396523e-01
-2.409459591449863769e+00,6.901285093198220588e-01,-5.959369712856203982e-01,-3.570103549131345311e+00
-2.445089683265974756e+00,-1.263347218579396580e+00,-9.032326813886808192e-02,-2.709440905461161009e+00
-2.417685037716636565e+00,5.010157956878491525e-02,-5.893526399949676753e-01,-3.166649554548614187e+00
-2.413352330210856156e+00,-1.159958891126488645e+00,-2.998971488742523395e-01,-1.672574027122222695e+00
-2.401916442277782338e+00,-5.651234389753109211e-01,-5.647064666425932744e-01,-2.423186192124613392e+00
-2.334207588044615367e+00,-1.092448813196755353e+00,-3.181254010699250401e-01,-2.638800956447896695e+00
-2.365775658410536497e+00,-8.207723874942306486e-01,-5.460204403058499523e-01,-3.886597620409189546e-01
-2.307656230989591162e+00,-1.020042979087019130e+00,-4.439112710880502854e-01,-3.870587591376801306e+00
-2.402065269648852919e+00,-8.646125156739679074e-01,-5.119503445551820686e-01,-3.554369095676074508e+00
-2.363733523376033485e+00,-1.250282363907006200e+00,-3.594116639251423440e-01,-2.872870353877453375e+00
-2.463071982093068435e+00,-1.298695843738598477e+00,8.428062124874180494e-04,-2.914558037242227950e+00
-2.347012025242286359e+00,-3.667369710397434535e-01,-6.347388922344272544e-01,-2.786917811872925643e+00
-2.410401214033148332e+00,2.367797862328174241e-01,-5.874440270123978403e-01,-1.732688234776784242e+00
-2.384195333230370029e+00,-1.070353433825321998e+00,-5.370213811671248338e-01,-7.227620524318408846e-01
-2.381080402501804194e+00,-1.315991443939914740e+00,3.887308591598280516e-02,-3.492569332960241635e+00
-2.388086064542062292e+00,-2.411473023012321026e-01,-5.453329484632700730e-01,-3.478135314740047335e+00
-2.359189683453054798e+00,-7.174064732793485888e-01,-5.201116718066328692e-01,-6.400597681091538815e-01
-2.377142743695629612e+00,-8.840794914046613551e-01,-4.603659756766775857e-01,-3.663169828283915130e+00
-2.379547170372298126e+00,-7.117949350027619193e-02,-5.140374867932265834e-01,-3.299491692527736220e+00
-2.384155740749194230e+00,-9.404608208728472141e-01,-5.100660399683661916e-01,-3.122164360257812632e+00
-2.344813736806363735e+00,-1.139338696547798957e+00,-3.804060762062141388e-01,-2.273908062857558310e+00
-2.389927448520662079e+00,-1.058686645163469553e+00,-2.999226775907505860e-01,-3.848499756417352202e+00
-2.374423903930308999e+00,-9.293517389270625761e-01,-4.270012834858906148e-01,-4.498922271271044160e-01
-2.368218541882036732e+00,6.391811362063676283e-01,-6.440241007846839727e-01,-3.066968208415937980e+00
-2.368461156128705003e+00,-8.937598281824532531e-01,-4.310970573200321176e-01,-4.278227920196041589e-01
-2.323871640200783961e+00,4.237096143883872790e-02,-5.839556207627263351e-01,-3.227061566518243829e+00
-2.381954697860977799e+00,-8.537349665093753037e-01,-5.394748310602537344e-01,-3.513509466245289037e+00
-2.436921626289853648e+00,-2.722443645239746024e-01,-5.500512084555141401e-01,-3.720455383625443258e+00
-2.394321342032047717e+00,-9.592544294494844692e-01,-4.434047400877919598e-01,-7.194655655983435150e-01
-2.385260793342181440e+00,-6.150869114274176708e-03,-5.874308041959165338e-01,-3.233355611920943673e+00
-2.419866001405913014e+00,-2.677086479546636477e-02,-6.037053031576696815e-01,-2.885780596676401633e+00
-2.377471177394014479e+00,-2.387620191721939733e-02,-5.896634202002561942e-01,-2.774708785197714356e+00
-2.359572054658630069e+00,-5.382946772322859674e-01,-5.267896020100115706e-01,-1.079277245910938765e+00
-2.350473745046362861e+00,-5.681757354413030647e-01,-5.380029620506914245e-01,-6.965380242754783957e-01
-2.292584367359303599e+00,-1.458198607991657347e+00,1.396308427796387128e-02,-1.218546890705746844e+00
-2.352133967004014892e+00,-1.354604181415812958e+00,-3.672624362353077432e-01,-2.065569941241539809e+00
-2.308321337275009100e+00,-6.692743550056384771e-01,-5.459091179290148643e-01,-2.867776401365911276e+00
-2.406523241570001748e+00,4.398102616004287424e-02,-5.763313112004486705e-01,-1.389220621663707966e+00
-2.368597385760983887e+00,-1.165048945006171621e+00,-4.189872477785332450e-01,-2.890613056666531122e+00
-2.298257233247567477e+00,-1.472834846038312495e+00,1.847379611615123929e-01,-2.671415717713490068e+00
-2.316328439478372747e+00,-1.230422992360157952e+00,-4.148110844292045574e-01,-2.021044160046606919e+00
-2.332054802255988601e+00,-7.908236833651549613e-01,-4.813409564223417036e-01,-1.608114789270870482e+00
-2.395082832878859147e+00,-9.675083758502078801e-02,-5.411700921963185085e-01,-7.615984855595777647e-01
-2.322879262034357239e+00,5.558720465924622545e-01,-6.236970933433103603e-01,-2.045686323638612247e+00
-2.417326049721642889e+00,-1.140754413402174094e+00,-2.307194400707418269e-01,-2.206234641021583620e+00
-2.387584773258099702e+00,-1.381141842245208196e+00,-1.513676372487073873e-01,-9.764197961472432796e-01
-2.412052326409866332e+00,1.246233876689614162e-01,-5.654830414365977775e-01,-2.765769185458404333e+00
-2.330756976277828851e+00,-4.288553764748057606e-01,-6.264810464049175298e-01,-3.515231856087147388e+00
-2.362306019715313177e+00,-9.479210540551885611e-01,-4.553140509058561380e-01,-3.805568360115647142e+00
-2.351189193915997233e+00,-1.303391504595719841e+00,-1.154224382849137198e-01,-1.510064469457878644e+00
-2.336645804922017788e+00,-1.363781317622711819e+00,-6.755040013377491825e-02,-1.376065970778011849e+00
-2.361639734675484270e+00,-1.307754946285740516e+00,-2.837526970218799960e-01,-2.485939523353503766e+00
-2.350816350635632546e+00,-1.430450226074598818e+00,-1.888829526879476362e-01,-9.251083185577642087e-01
-2.404174087487430889e+00,5.837413716583177425e-01,-6.072030123058078654e-01,-8.962878187782664652e-01
